cod_departamento,cod_municipio,cod_zona,cod_puesto,departamento,municipio,puesto,comuna_nombre
01,001,98,01,ANTIOQUIA,MEDELLIN,RECLUSION DE MUJERES PEDREGAL MEDELLIN,
01,001,98,02,ANTIOQUIA,MEDELLIN,ESTABLECIMIENTO CARCELARIO PEDREGAL MEDE,
01,001,98,03,ANTIOQUIA,MEDELLIN,CENTRO CARLOS LLERAS RESTREPO,
01,001,99,01,ANTIOQUIA,MEDELLIN,CENTRO EDUCATIVO EL MANZANILLO,CORREGIMIENTO ALTAVISTA
01,001,99,02,ANTIOQUIA,MEDELLIN,C.E. MARIA PAULINA TABORDA,CORREGIMIENTO ALTAVISTA
01,001,99,03,ANTIOQUIA,MEDELLIN,I.E. DEBORA ARANGO PEREZ,CORREGIMIENTO ALTAVISTA
01,001,99,04,ANTIOQUIA,MEDELLIN,COLEGIO PACHA MAMA,CORREGIMIENTO ALTAVISTA
01,001,99,10,ANTIOQUIA,MEDELLIN,IE FE Y ALEGRIA EL LIMONAR,
01,001,99,17,ANTIOQUIA,MEDELLIN,IE HECTOR ROGELIO MONTOYA,CORREGIMIENTO PALMITAS
01,001,99,33,ANTIOQUIA,MEDELLIN,CASA DE GOBIERNO SANTA ELENA,CORREGIMIENTO SANTA ELENA
01,001,99,34,ANTIOQUIA,MEDELLIN,COLISEO SANTA ELENA,CORREGIMIENTO SANTA ELENA
01,001,99,35,ANTIOQUIA,MEDELLIN,C.E. JUAN ANDRES PATIÑO,CORREGIMIENTO SANTA ELENA
01,001,99,36,ANTIOQUIA,MEDELLIN,C.E. MEDIA LUNA,CORREGIMIENTO SANTA ELENA
01,001,99,A1,ANTIOQUIA,MEDELLIN,IE SAN ANTONIO DE PRADO,
01,001,99,A2,ANTIOQUIA,MEDELLIN,I.E. MANUEL J. BETANCUR,
01,001,99,A3,ANTIOQUIA,MEDELLIN,IE MONSEÑOR VICTOR WIEDEMANN,
01,001,99,A4,ANTIOQUIA,MEDELLIN,CENTRO DE DESARROLLO SOCIAL (CDS),
01,001,99,A5,ANTIOQUIA,MEDELLIN,PAR. BIBLIOTECA JOSE HORACIO BETANCUR,
01,001,99,A6,ANTIOQUIA,MEDELLIN,IE ANGELA RESTREPO MORENO,
01,001,99,B1,ANTIOQUIA,MEDELLIN,IE SAN CRISTOBAL,CORREGIMIENTO SAN CRISTOBAL
01,001,99,B2,ANTIOQUIA,MEDELLIN,PARQUE BIBLIOTECA FERNANDO BOTERO,CORREGIMIENTO SAN CRISTOBAL
01,001,99,B3,ANTIOQUIA,MEDELLIN,IE LUSITANIA,CORREGIMIENTO SAN CRISTOBAL
01,001,99,B4,ANTIOQUIA,MEDELLIN,I.E. PRESBITERO JUAN J. ESCOBAR,CORREGIMIENTO SAN CRISTOBAL
01,001,99,B5,ANTIOQUIA,MEDELLIN,IE LOMA HERMOSA,CORREGIMIENTO SAN CRISTOBAL
01,001,99,B6,ANTIOQUIA,MEDELLIN,SEC ESC JUAN NEPOMUCENO MORALES,CORREGIMIENTO SAN CRISTOBAL
01,001,99,B7,ANTIOQUIA,MEDELLIN,IE ALFONSO UPEGUI OROZCO,CORREGIMIENTO SAN CRISTOBAL
01,004,00,00,ANTIOQUIA,ABEJORRAL,I.E. FUNDACION CELIA DUQUE,
01,004,98,01,ANTIOQUIA,ABEJORRAL,CARCEL MUNICIPAL,
01,004,99,01,ANTIOQUIA,ABEJORRAL,IER PANTANILLO,
01,004,99,09,ANTIOQUIA,ABEJORRAL,CHAGUALAL IER ZOILA DUQUE BAENA,
01,004,99,11,ANTIOQUIA,ABEJORRAL,GUAICO GRANDE IER CELIA DUQUE,
01,004,99,17,ANTIOQUIA,ABEJORRAL,PORTUGAL IER ZOILA DUQUE BAENA,
01,004,99,40,ANTIOQUIA,ABEJORRAL,PURIMA IER CELIA DUQUE,
01,007,00,00,ANTIOQUIA,ABRIAQUI,I.E LA MILAGROSA,
01,007,99,05,ANTIOQUIA,ABRIAQUI,SD  LA ANTIGUA I.E LA MILAGROSA,
01,010,00,00,ANTIOQUIA,ALEJANDRIA,I.E. PROCESA DELGADO,
01,013,01,01,ANTIOQUIA,AMAGA,E.U. ALEJANDRO TORO,
01,013,01,02,ANTIOQUIA,AMAGA,I.E. NORMAL SUPERIOR AMAGA,
01,013,02,01,ANTIOQUIA,AMAGA,ESCUELA URBANA MARIA AUXILIADORA,
01,013,02,02,ANTIOQUIA,AMAGA,COLISEO CTO JUAN MONTOYA CORREA,
01,013,98,01,ANTIOQUIA,AMAGA,CARCEL MUNICIPAL,
01,013,99,01,ANTIOQUIA,AMAGA,I.E.R. URBANO RUIZ,
01,013,99,03,ANTIOQUIA,AMAGA,I.E BELISARIO BETANCUR C,
01,013,99,04,ANTIOQUIA,AMAGA,I.E. SAN FERNANDO DE AMAGA,
01,013,99,05,ANTIOQUIA,AMAGA,I.E PASCUAL CORREA F. SEDE BACHILLERATO,
01,016,00,01,ANTIOQUIA,AMALFI,IE EDUARDO FERNANDEZ BOTERO,
01,016,00,02,ANTIOQUIA,AMALFI,SEDE B  I.E. EDUARDO FERNANDEZ BOTERO,
01,016,98,01,ANTIOQUIA,AMALFI,CARCEL MUNICIPAL,
01,016,99,01,ANTIOQUIA,AMALFI,I.E.R. LA MANGUITA,
01,016,99,10,ANTIOQUIA,AMALFI,I.E.R. PORTACHUELO,
01,019,01,01,ANTIOQUIA,ANDES,IE SAN JUAN DE LOS ANDES,
01,019,01,02,ANTIOQUIA,ANDES,IE MARIA AUXILIADORA,
01,019,01,03,ANTIOQUIA,ANDES,C DE DESARROLLO INFANTIL CDI CAFETERITOS,
01,019,02,01,ANTIOQUIA,ANDES,IE MARCO FIDEL SUAREZ,
01,019,02,02,ANTIOQUIA,ANDES,PLACA POLIDEPORTIVA,
01,019,03,01,ANTIOQUIA,ANDES,COLISEO PEDRO ANTONIO RPO ESCO,
01,019,03,02,ANTIOQUIA,ANDES,LICEO JUAN DE DIOS URIBE,
01,019,03,03,ANTIOQUIA,ANDES,SEDE EDUCATIVA LA AGUADA,
01,019,98,01,ANTIOQUIA,ANDES,CARCEL,
01,019,99,01,ANTIOQUIA,ANDES,I.E.R. FELIPE HENAO JARAMILLO,
01,019,99,03,ANTIOQUIA,ANDES,C.E.R. GABRIEL ALVAREZ RESTREPO,
01,019,99,05,ANTIOQUIA,ANDES,IE SAN JOSE -SEDE PRIMARIA,
01,019,99,06,ANTIOQUIA,ANDES,I.E.R.CARBONERA,
01,019,99,09,ANTIOQUIA,ANDES,I.E.R. SANTA INES,
01,019,99,13,ANTIOQUIA,ANDES,IE SANTA RITA,
01,019,99,17,ANTIOQUIA,ANDES,IE TAPARTO,
01,019,99,23,ANTIOQUIA,ANDES,IE SAN PERUCHITO,
01,022,00,00,ANTIOQUIA,ANGELOPOLIS,I.E SAN JOSE,
01,022,99,01,ANTIOQUIA,ANGELOPOLIS,I.E  LOS ANGELES,
01,022,99,70,ANTIOQUIA,ANGELOPOLIS,C.E.R. SAN ISIDRO,
01,025,00,00,ANTIOQUIA,ANGOSTURA,I.E. MARIANO DE JESUS EUSSE,
01,025,99,06,ANTIOQUIA,ANGOSTURA,CER LA QUINTA -SEDE GABRIELA MISTRAL,
01,025,99,12,ANTIOQUIA,ANGOSTURA,CER SAN FERNANDO,
01,025,99,15,ANTIOQUIA,ANGOSTURA,IGLESIA DE LLANOS DE CUIVA,
01,028,00,00,ANTIOQUIA,ANORI,COLISEO LUIS RODRIGO CÁRDENAS LOPERA,
01,028,99,03,ANTIOQUIA,ANORI,C.E.R MERCEDES YEPES,
01,028,99,05,ANTIOQUIA,ANORI,I.E.R AMANDA POSADA,
01,028,99,09,ANTIOQUIA,ANORI,C.E.R LA HONDONA,
01,028,99,13,ANTIOQUIA,ANORI,C.E.R MADRESECA,
01,028,99,15,ANTIOQUIA,ANORI,C.E.R EL CARMÍN,
01,028,99,16,ANTIOQUIA,ANORI,C.E.R LA CASITA,
01,028,99,37,ANTIOQUIA,ANORI,C.E.R SANTO DOMINGO,
01,031,01,01,ANTIOQUIA,ANTIOQUIA,I.E. SAN LUIS GONZAGA,
01,031,01,02,ANTIOQUIA,ANTIOQUIA,COLISEO HERNAN SEPULVEDA,
01,031,02,01,ANTIOQUIA,ANTIOQUIA,IE ARTURO VELASQUEZ ORTIZ,
01,031,02,02,ANTIOQUIA,ANTIOQUIA,ESCUELA MARTINEZ PARDO,
01,031,99,01,ANTIOQUIA,ANTIOQUIA,CER SANTA INES,
01,031,99,02,ANTIOQUIA,ANTIOQUIA,ESCUELA MORADITAS CENTRAL,
01,031,99,04,ANTIOQUIA,ANTIOQUIA,CER EL PESCADO,
01,031,99,05,ANTIOQUIA,ANTIOQUIA,CER CACIQUE GUASABRA,
01,031,99,07,ANTIOQUIA,ANTIOQUIA,CER LAS AZULES,
01,031,99,09,ANTIOQUIA,ANTIOQUIA,CER MANUEL MARIA TORO,
01,031,99,15,ANTIOQUIA,ANTIOQUIA,CER SOCORRO DE SABANAS,
01,034,00,00,ANTIOQUIA,ANZA,I.E ANZA,
01,034,99,01,ANTIOQUIA,ANZA,I.E.R.  ASCENCION MONTOYA DE TORRES,
01,034,99,30,ANTIOQUIA,ANZA,I.E.R. LA CEJITA,
01,035,01,01,ANTIOQUIA,APARTADO,I.E ALFONSO LOPEZ,COMUNA 1 BERNARDO JARAMILLO
01,035,01,02,ANTIOQUIA,APARTADO,I.E. POLICARPA SALAVARRIETA,COMUNA 1 BERNARDO JARAMILLO
01,035,01,03,ANTIOQUIA,APARTADO,I.E. LA PAZ,COMUNA 1 BERNARDO JARAMILLO
01,035,01,04,ANTIOQUIA,APARTADO,SD,COMUNA 1 BERNARDO JARAMILLO
01,035,02,01,ANTIOQUIA,APARTADO,I. E. SAN FRANCISCO DE ASIS,COMUNA 2 OCHO DE FEBRERO
01,035,02,02,ANTIOQUIA,APARTADO,I. E. SAN PEDRO CLAVER,COMUNA 2 OCHO DE FEBRERO
01,035,02,03,ANTIOQUIA,APARTADO,CDI ALEGRES GIRASOLES,COMUNA 2 OCHO DE FEBRERO
01,035,02,04,ANTIOQUIA,APARTADO,I. E. SANTA MARIA LA ANTIGUA,COMUNA 2 OCHO DE FEBRERO
01,035,03,01,ANTIOQUIA,APARTADO,UNIVERSIDAD COOPERATIVA,COMUNA 3 PUEBLO NUEVO
01,035,03,02,ANTIOQUIA,APARTADO,I.E. HERACLIO MENA PADILLA,COMUNA 3 PUEBLO NUEVO
01,035,03,03,ANTIOQUIA,APARTADO,COLEGIO ADVENTISTA,COMUNA 3 PUEBLO NUEVO
01,035,03,04,ANTIOQUIA,APARTADO,I.E CADENA LAS PLAYAS,COMUNA 3 PUEBLO NUEVO
01,035,04,01,ANTIOQUIA,APARTADO,I. E. CAMPO ALEGRE,COMUNA 4 JOSE JOAQUIN VELEZ
01,035,04,02,ANTIOQUIA,APARTADO,I.E. MADRE LAURA,COMUNA 4 JOSE JOAQUIN VELEZ
01,035,04,03,ANTIOQUIA,APARTADO,COLEGIO COOPERATIVO CARB,COMUNA 4 JOSE JOAQUIN VELEZ
01,035,04,04,ANTIOQUIA,APARTADO,I.E. JOSE JOAQUIN VELEZ,COMUNA 4 JOSE JOAQUIN VELEZ
01,035,04,05,ANTIOQUIA,APARTADO,I.E JOSE CELESTINO MUTIS,COMUNA 4 JOSE JOAQUIN VELEZ
01,035,04,06,ANTIOQUIA,APARTADO,COLISEO CUBIERTO ANTONIO ROLDAN BETANCUR,COMUNA 4 JOSE JOAQUIN VELEZ
01,035,04,07,ANTIOQUIA,APARTADO,SENA REGIONAL APARTADO,COMUNA 4 JOSE JOAQUIN VELEZ
01,035,98,01,ANTIOQUIA,APARTADO,CARCEL Y PENIT DE MEDIA SEG DE APARTADO,
01,035,99,15,ANTIOQUIA,APARTADO,I.E.R CHURIDO PUEBLO,CORREGIMIENTO CHURIDO PUEBLO
01,035,99,21,ANTIOQUIA,APARTADO,I.E.R PUERTO GIRON,CORREGIMIENTO PUERTO GIRON
01,035,99,25,ANTIOQUIA,APARTADO,I.E.R. BARTOLOME CATAÑO VALLEJO,
01,035,99,50,ANTIOQUIA,APARTADO,I.E.R. EL REPOSO,CORREGIMIENTO EL REPOSO
01,037,00,00,ANTIOQUIA,ARBOLETES,I.E. MIGUEL VICENTE GARRIDO,
01,037,99,03,ANTIOQUIA,ARBOLETES,C.E.R BUENOS AIRES,CORREGIMIENTO EL BUENOS AIRES
01,037,99,05,ANTIOQUIA,ARBOLETES,C.E.R EL CARMELO,CORREGIMIENTO EL CARMELO
01,037,99,06,ANTIOQUIA,ARBOLETES,I.E SANTA FE DE LAS PLATAS,CORREGIMIENTO SANTA FE DE LAS
01,037,99,08,ANTIOQUIA,ARBOLETES,I.E LAS NARANJITAS,CORREGIMIENTO EL LAS NARANJITA
01,037,99,12,ANTIOQUIA,ARBOLETES,I.E GUADUAL,CORREGIMIENTO EL GUADUAL
01,037,99,20,ANTIOQUIA,ARBOLETES,I.E LA CANDELARIA,CORREGIMIENTO LA CANDELARIA
01,037,99,75,ANTIOQUIA,ARBOLETES,I.E LA TRINIDAD,CORREGIMIENTO LA TRINIDAD
01,037,99,80,ANTIOQUIA,ARBOLETES,I.E PAJILLAL,
01,039,00,00,ANTIOQUIA,ARGELIA,I.E. SANTA TERESA,
01,039,99,04,ANTIOQUIA,ARGELIA,SD EL PITAL I.E. PBRO MARIO ANGEL,
01,039,99,07,ANTIOQUIA,ARGELIA,SD EL ROSARIO I.E STA. TERESA,
01,039,99,10,ANTIOQUIA,ARGELIA,SD GUADUALITO I.E. STA TERESA,
01,039,99,20,ANTIOQUIA,ARGELIA,SD BUENOS AIRES I.E. STA TERESA,
01,039,99,25,ANTIOQUIA,ARGELIA,SD MESONES I.E STA TERESA,
01,039,99,80,ANTIOQUIA,ARGELIA,SD SAN AGUSTIN I.E. PBRO MARIO ANGEL,
01,040,00,00,ANTIOQUIA,ARMENIA,I.E ROSA MESA DE MEJIA,
01,040,99,01,ANTIOQUIA,ARMENIA,SD LA HERRADURA I.E ROSA MESA DE MEJIA,
01,043,01,01,ANTIOQUIA,BARBOSA,PBRO. LUIS EDUARDO PEREZ MOLINA,
01,043,01,02,ANTIOQUIA,BARBOSA,I.E. MANUEL JOSE CAICEDO,
01,043,01,03,ANTIOQUIA,BARBOSA,IE LUIS EDUARDO ARIAS,
01,043,02,01,ANTIOQUIA,BARBOSA,CENTRO DE EDUCACION SUPERIOR,
01,043,02,02,ANTIOQUIA,BARBOSA,COL. COOPERATIVO SIMÓN BOLIVAR,
01,043,02,03,ANTIOQUIA,BARBOSA,C.A.S DIEGO FERNANDEZ BARBOSA,
01,043,02,04,ANTIOQUIA,BARBOSA,UNIDAD DEPORTIVA LOS BUCAROS,
01,043,02,05,ANTIOQUIA,BARBOSA,BIBLIOTECA ISOLDA ECHAVARRIA,
01,043,98,01,ANTIOQUIA,BARBOSA,CARCEL,
01,043,99,01,ANTIOQUIA,BARBOSA,I.E.R. EL HATILLO,CORREGIMIENTO EL HATILLO
01,046,00,00,ANTIOQUIA,BELMIRA,IE PRESBITERO RICARDO LUIS GUTIERREZ T.,
01,046,99,01,ANTIOQUIA,BELMIRA,I.E.R. LABORES,
01,046,99,03,ANTIOQUIA,BELMIRA,C.E.R. PLAYAS,
01,046,99,04,ANTIOQUIA,BELMIRA,I.E.R. CARLOS GONZALEZ.,
01,046,99,05,ANTIOQUIA,BELMIRA,C.E.R. QUEBRADITAS.,
01,049,01,01,ANTIOQUIA,BELLO,MEGACOLEGIO I.E. BARRIO PARIS,COMUNA 1 PARIS
01,049,01,02,ANTIOQUIA,BELLO,SD PRINCIPAL I.E. ALBERTO DIAZ MUÑOZ,COMUNA 1 PARIS
01,049,01,03,ANTIOQUIA,BELLO,SD PRADERA I.E ALBERTO DIAZ MUÑOZ,COMUNA 1 PARIS
01,049,01,04,ANTIOQUIA,BELLO,IE BARRIO PARIS,COMUNA 1 PARIS
01,049,01,05,ANTIOQUIA,BELLO,I.E. SAN JUDAS BARRIO PARIS,COMUNA 1 PARIS
01,049,01,06,ANTIOQUIA,BELLO,CENTRO EDUCAT RAQUEL JARAMILLO,COMUNA 1 PARIS
01,049,02,01,ANTIOQUIA,BELLO,I.E. ATANASIO GIRARDOT,COMUNA 2 MADERA
01,049,02,02,ANTIOQUIA,BELLO,COLEGIO PARROQUIAL SAN FCO DE ASIS,COMUNA 2 MADERA
01,049,02,03,ANTIOQUIA,BELLO,COLEGIO SAN BUENAVENTURA,COMUNA 2 MADERA
01,049,02,04,ANTIOQUIA,BELLO,COLEGIO BETHLEMITAS,COMUNA 2 MADERA
01,049,02,05,ANTIOQUIA,BELLO,SD AVENIDAS LICEO ANTIOQUEÑO,COMUNA 2 MADERA
01,049,02,06,ANTIOQUIA,BELLO,IE SUAREZ DE LA PRESENTACION,COMUNA 2 MADERA
01,049,03,01,ANTIOQUIA,BELLO,SD SERRAMONTE LICEO ANTIOQUEÑO,COMUNA 3 SANTA ANA
01,049,03,02,ANTIOQUIA,BELLO,COLEGIO LA SALLE,COMUNA 3 SANTA ANA
01,049,03,03,ANTIOQUIA,BELLO,I.E. TOMAS CADAVID RESTREPO,COMUNA 3 SANTA ANA
01,049,04,01,ANTIOQUIA,BELLO,I.E MARCO FIDEL SUAREZ SEDE NAZARETH,COMUNA 4 SUAREZ
01,049,04,02,ANTIOQUIA,BELLO,I.E DIVINA EUCARISTIA,COMUNA 4 SUAREZ
01,049,04,03,ANTIOQUIA,BELLO,INST. UNIVERSITARIA MARCO FIDEL SUAREZ,COMUNA 4 SUAREZ
01,049,04,04,ANTIOQUIA,BELLO,IE JORGE ELIECER GAITAN,COMUNA 4 SUAREZ
01,049,04,05,ANTIOQUIA,BELLO,IE SAGRADO CORAZON,COMUNA 4 SUAREZ
01,049,04,06,ANTIOQUIA,BELLO,COL JESUS DE LA BUENA ESPERANZ,COMUNA 4 SUAREZ
01,049,04,07,ANTIOQUIA,BELLO,I.E. SANTA CATALINA,COMUNA 4 SUAREZ
01,049,04,08,ANTIOQUIA,BELLO,I.E. LA MILAGROSA,COMUNA 4 SUAREZ
01,049,05,01,ANTIOQUIA,BELLO,I.E. FERNANDO VELEZ,COMUNA 5 LA CUMBRE
01,049,05,02,ANTIOQUIA,BELLO,I.E CARLOS PEREZ SEDE ROSALIA,COMUNA 5 LA CUMBRE
01,049,05,03,ANTIOQUIA,BELLO,COLEGIO CARMELITANO,COMUNA 5 LA CUMBRE
01,049,05,04,ANTIOQUIA,BELLO,COLEGIO MANO AMIGA,COMUNA 5 LA CUMBRE
01,049,06,01,ANTIOQUIA,BELLO,SECC VILLA LINDA IE ANTONIO MARIA BEDOYA,COMUNA 6 BELLAVISTA
01,049,06,02,ANTIOQUIA,BELLO,TIERRA ADENTRO I.E. ANTONIO MARIA BEDOYA,COMUNA 6 BELLAVISTA
01,049,06,03,ANTIOQUIA,BELLO,IE VILLA DEL SOL SEC,COMUNA 6 BELLAVISTA
01,049,06,04,ANTIOQUIA,BELLO,I.E. HERNAN VILLA BAENA,COMUNA 6 BELLAVISTA
01,049,07,01,ANTIOQUIA,BELLO,I.E. GILBERTO ECHEVERRI MEJIA,COMUNA 7 ALTOS DE NIQUIA
01,049,07,02,ANTIOQUIA,BELLO,I.E. CIAL ANTONIO ROLDAN,COMUNA 7 ALTOS DE NIQUIA
01,049,07,03,ANTIOQUIA,BELLO,IE JOSEFA CAMPOS,COMUNA 7 ALTOS DE NIQUIA
01,049,08,01,ANTIOQUIA,BELLO,COL NUESTRA SEÑORA DE CHIQUINQ,COMUNA 8 NIQUIA
01,049,08,02,ANTIOQUIA,BELLO,I.E FE Y ALEGRIA NUEVA GENERAC,COMUNA 8 NIQUIA
01,049,08,03,ANTIOQUIA,BELLO,BETSABE ESPINAL,COMUNA 8 NIQUIA
01,049,08,04,ANTIOQUIA,BELLO,I.E. CONCEJO DE BELLO,COMUNA 8 NIQUIA
01,049,08,05,ANTIOQUIA,BELLO,COLEGIO ANA MARIA JANER,COMUNA 8 NIQUIA
01,049,09,01,ANTIOQUIA,BELLO,I.E. NAVARRA,COMUNA 9 GUASIMALITO
01,049,09,02,ANTIOQUIA,BELLO,SD EL TREBOL I.E. NAVARRA,COMUNA 9 GUASIMALITO
01,049,09,03,ANTIOQUIA,BELLO,I.E SAN GABRIEL ARCANGEL,COMUNA 9 GUASIMALITO
01,049,10,01,ANTIOQUIA,BELLO,I.E. LAS VEGAS,COMUNA 10 FONTIDUEÑO
01,049,10,02,ANTIOQUIA,BELLO,I.E FONTIDUEÑO JAIME ARANGO R,COMUNA 10 FONTIDUEÑO
01,049,10,03,ANTIOQUIA,BELLO,SEC PRIMARIA IE FONTIDUEÑO JAIME ARANGO,COMUNA 10 FONTIDUEÑO
01,049,11,01,ANTIOQUIA,BELLO,IE ZAMORA CENTENARIO,COMUNA 11 ZAMORA
01,049,11,02,ANTIOQUIA,BELLO,I.E FEDERICO SIERRA ARANGO,COMUNA 11 ZAMORA
01,049,11,03,ANTIOQUIA,BELLO,I.E. LA GABRIELA,COMUNA 11 ZAMORA
01,049,11,04,ANTIOQUIA,BELLO,SD,COMUNA 11 ZAMORA
01,049,90,01,ANTIOQUIA,BELLO,I.E. ANDRES BELLO,
01,049,90,02,ANTIOQUIA,BELLO,UNIVERSIDAD PUBLICA DE BELLO,
01,049,98,01,ANTIOQUIA,BELLO,CARCEL NACIONAL DE BELLAVISTA,
01,049,99,01,ANTIOQUIA,BELLO,I.E. SAN FELIX,COMUNA 12 SAN FELIX
01,049,99,02,ANTIOQUIA,BELLO,I.E LA UNION SAN FELIX,COMUNA 12 SAN FELIX
01,049,99,03,ANTIOQUIA,BELLO,SD JOSE MARIA GRIJELMO FE Y ALEGRIA,
01,052,00,00,ANTIOQUIA,BETANIA,COLISEO ANTONIO ROLDAN BETANCUR,
01,052,99,40,ANTIOQUIA,BETANIA,I.E. LA LIBIA,
01,055,00,01,ANTIOQUIA,BETULIA,COLISEO MARIO GIL,
01,055,00,02,ANTIOQUIA,BETULIA,COLISEO IVAN ARANGO ARCILA,
01,055,99,01,ANTIOQUIA,BETULIA,E.U. FRANCISCO CESAR,
01,055,99,05,ANTIOQUIA,BETULIA,CER LEONOR ANGEL VANEGAS,
01,055,99,09,ANTIOQUIA,BETULIA,CER LA GUAMALA,
01,055,99,85,ANTIOQUIA,BETULIA,CASETA COMUNAL,
01,058,01,01,ANTIOQUIA,BOLIVAR,I. E SAN JOSE DEL CITARA,
01,058,01,02,ANTIOQUIA,BOLIVAR,COLISEO CUBIERTO,
01,058,02,01,ANTIOQUIA,BOLIVAR,I.E JOSE MARIA HERRAN,
01,058,02,02,ANTIOQUIA,BOLIVAR,I.E.MARIA AUXILIADORA,
01,058,98,01,ANTIOQUIA,BOLIVAR,CARCEL,
01,058,99,01,ANTIOQUIA,BOLIVAR,I. E. JUAN TAMAYO,
01,058,99,08,ANTIOQUIA,BOLIVAR,I. E. FARALLONES DEL CITARA,
01,058,99,50,ANTIOQUIA,BOLIVAR,I.E PAULINA PUERTA,
01,061,00,00,ANTIOQUIA,BURITICA,I.E. SANTA GEMA,
01,061,99,01,ANTIOQUIA,BURITICA,I.E.R. URARCO,
01,061,99,03,ANTIOQUIA,BURITICA,INSPECCION DE POLICIA,
01,061,99,04,ANTIOQUIA,BURITICA,I.E.R. GUARCO,
01,061,99,05,ANTIOQUIA,BURITICA,I.E.R. ADOLFO MORENO USUGA,
01,061,99,13,ANTIOQUIA,BURITICA,CASETA COMUNAL,
01,062,00,00,ANTIOQUIA,BRICEÑO,I.E. ANTONIO ROLDAN BETANCUR,
01,062,99,17,ANTIOQUIA,BRICEÑO,C.E.R. BUENAVISTA,
01,062,99,20,ANTIOQUIA,BRICEÑO,C.E.R. PESCADO CAPITAN,
01,062,99,22,ANTIOQUIA,BRICEÑO,C.E.R. CHORRILLOS,
01,062,99,25,ANTIOQUIA,BRICEÑO,C.E.R.VEREDA EL ANIME,
01,062,99,30,ANTIOQUIA,BRICEÑO,C.E.R. EL ROBLAL,
01,062,99,40,ANTIOQUIA,BRICEÑO,C.E.R. CHIRI,
01,062,99,50,ANTIOQUIA,BRICEÑO,C.E. LAS CRUCES,
01,062,99,60,ANTIOQUIA,BRICEÑO,C.E.R. MORAVIA,
01,064,00,00,ANTIOQUIA,CACERES,IE MONSEÑOR GERARDO PATIÑO,
01,064,99,01,ANTIOQUIA,CACERES,I.E. COL. GUARUMO,
01,064,99,02,ANTIOQUIA,CACERES,C.E.R EL TIGRE,
01,064,99,03,ANTIOQUIA,CACERES,SEDE SAN PABLO - C.E.R. EL TIGRE,
01,064,99,05,ANTIOQUIA,CACERES,I.E. GASPAR DE RODAS JARDIN SEDE,
01,064,99,07,ANTIOQUIA,CACERES,I.E. ESC. MANIZALEZ,
01,064,99,13,ANTIOQUIA,CACERES,IE AURELIO MEJIA PTO BELGICA,
01,064,99,29,ANTIOQUIA,CACERES,I.E. ESC. PIAMONTE,
01,067,00,00,ANTIOQUIA,CAICEDO,SD PRINCIPAL I.E. SAN JUAN BOSCO,
01,067,99,23,ANTIOQUIA,CAICEDO,COLISEO CUBIERTO,
01,070,01,01,ANTIOQUIA,CALDAS,I.E.GABRIEL ECHAVARRIA,
01,070,01,02,ANTIOQUIA,CALDAS,COLEGIO CAMPESTRE MONTEALEGRE,
01,070,01,03,ANTIOQUIA,CALDAS,I.E. SANTA MARIA GORETTI,
01,070,01,04,ANTIOQUIA,CALDAS,C.D.I. TRES AGUAS,
01,070,02,01,ANTIOQUIA,CALDAS,I.E JOSE MARIA BERNAL,
01,070,02,02,ANTIOQUIA,CALDAS,I.E. JOAQUIN ARISTIZABAL,
01,070,03,01,ANTIOQUIA,CALDAS,I.E JORGE VALENCIA,
01,070,03,02,ANTIOQUIA,CALDAS,CENTRO ARTISTICO Y CULTURAL,
01,070,03,03,ANTIOQUIA,CALDAS,I.E. MARIA AUXILIADORA,
01,070,04,01,ANTIOQUIA,CALDAS,CENTRO INTEGRACION CIUDADANA,
01,070,04,02,ANTIOQUIA,CALDAS,COLISEO,
01,070,04,03,ANTIOQUIA,CALDAS,I.E. SANTA INES,
01,070,05,01,ANTIOQUIA,CALDAS,I.E. FEDERICO ANGEL,
01,070,05,02,ANTIOQUIA,CALDAS,PARQUE HABITAT DEL SUR,
01,070,05,03,ANTIOQUIA,CALDAS,I.E.R. DARIO GUTIERREZ RAVE,
01,073,00,00,ANTIOQUIA,CAMPAMENTO,COLISEO MUNICIPAL DE CAMPAMENTO,
01,073,99,10,ANTIOQUIA,CAMPAMENTO,ESCUELA LA CHIQUITA,
01,073,99,80,ANTIOQUIA,CAMPAMENTO,ESCUELA  NORIZAL,
01,076,00,01,ANTIOQUIA,CAÑASGORDAS,COLISEO MUNICIPAL,
01,076,00,02,ANTIOQUIA,CAÑASGORDAS,IE NICOLAS GAVIRIA SD ESC URBANA CAÑASGO,
01,076,99,05,ANTIOQUIA,CAÑASGORDAS,I.E.R. BERNARDO SIERRA,
01,076,99,09,ANTIOQUIA,CAÑASGORDAS,I.E.R. JUNTAS DE URAMITA,
01,076,99,13,ANTIOQUIA,CAÑASGORDAS,CASETA J.A.C LA BALSA,
01,076,99,22,ANTIOQUIA,CAÑASGORDAS,I.E.R. SAN PASCUAL,
01,078,00,00,ANTIOQUIA,CARACOLI,I.E. GABRIEL CORREA VELEZ,
01,078,99,04,ANTIOQUIA,CARACOLI,C.E.R. HELOINA BEDOYA,
01,078,99,09,ANTIOQUIA,CARACOLI,C.E.R. EL BAGRE,
01,078,99,13,ANTIOQUIA,CARACOLI,C.E.R. GABRIEL HENAO JARAMILLO,
01,079,00,00,ANTIOQUIA,CARAMANTA,I.E JUAN PABLO GOMEZ OCHOA,
