cod_departamento,departamento,cod_municipio,municipio,cod_candidato,candidato,partido,votos
01,ANTIOQUIA,037,ARBOLETES,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,18
01,ANTIOQUIA,037,ARBOLETES,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",13
01,ANTIOQUIA,037,ARBOLETES,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,9
01,ANTIOQUIA,037,ARBOLETES,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,6
01,ANTIOQUIA,037,ARBOLETES,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,1
01,ANTIOQUIA,037,ARBOLETES,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,037,ARBOLETES,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,039,ARGELIA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1946
01,ANTIOQUIA,039,ARGELIA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,670
01,ANTIOQUIA,039,ARGELIA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,334
01,ANTIOQUIA,039,ARGELIA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,56
01,ANTIOQUIA,039,ARGELIA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,52
01,ANTIOQUIA,039,ARGELIA,996,No Marcados,Sin partido / Voto especial,41
01,ANTIOQUIA,039,ARGELIA,998,Votos en Blanco,Sin partido / Voto especial,32
01,ANTIOQUIA,039,ARGELIA,997,Votos Nulos,Sin partido / Voto especial,18
01,ANTIOQUIA,039,ARGELIA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",11
01,ANTIOQUIA,039,ARGELIA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,9
01,ANTIOQUIA,039,ARGELIA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,9
01,ANTIOQUIA,039,ARGELIA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,8
01,ANTIOQUIA,039,ARGELIA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,8
01,ANTIOQUIA,039,ARGELIA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,2
01,ANTIOQUIA,039,ARGELIA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,039,ARGELIA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,040,ARMENIA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1311
01,ANTIOQUIA,040,ARMENIA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,400
01,ANTIOQUIA,040,ARMENIA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,399
01,ANTIOQUIA,040,ARMENIA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,55
01,ANTIOQUIA,040,ARMENIA,996,No Marcados,Sin partido / Voto especial,33
01,ANTIOQUIA,040,ARMENIA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,32
01,ANTIOQUIA,040,ARMENIA,998,Votos en Blanco,Sin partido / Voto especial,26
01,ANTIOQUIA,040,ARMENIA,997,Votos Nulos,Sin partido / Voto especial,24
01,ANTIOQUIA,040,ARMENIA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,9
01,ANTIOQUIA,040,ARMENIA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,6
01,ANTIOQUIA,040,ARMENIA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",5
01,ANTIOQUIA,040,ARMENIA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,4
01,ANTIOQUIA,040,ARMENIA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,1
01,ANTIOQUIA,040,ARMENIA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,040,ARMENIA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,0
01,ANTIOQUIA,040,ARMENIA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,043,BARBOSA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,11614
01,ANTIOQUIA,043,BARBOSA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,6926
01,ANTIOQUIA,043,BARBOSA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,2691
01,ANTIOQUIA,043,BARBOSA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,1371
01,ANTIOQUIA,043,BARBOSA,996,No Marcados,Sin partido / Voto especial,684
01,ANTIOQUIA,043,BARBOSA,997,Votos Nulos,Sin partido / Voto especial,467
01,ANTIOQUIA,043,BARBOSA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,332
01,ANTIOQUIA,043,BARBOSA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,141
01,ANTIOQUIA,043,BARBOSA,998,Votos en Blanco,Sin partido / Voto especial,131
01,ANTIOQUIA,043,BARBOSA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,51
01,ANTIOQUIA,043,BARBOSA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,36
01,ANTIOQUIA,043,BARBOSA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",36
01,ANTIOQUIA,043,BARBOSA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,28
01,ANTIOQUIA,043,BARBOSA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,8
01,ANTIOQUIA,043,BARBOSA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,043,BARBOSA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,046,BELMIRA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1611
01,ANTIOQUIA,046,BELMIRA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,448
01,ANTIOQUIA,046,BELMIRA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,351
01,ANTIOQUIA,046,BELMIRA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,159
01,ANTIOQUIA,046,BELMIRA,996,No Marcados,Sin partido / Voto especial,69
01,ANTIOQUIA,046,BELMIRA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,34
01,ANTIOQUIA,046,BELMIRA,997,Votos Nulos,Sin partido / Voto especial,26
01,ANTIOQUIA,046,BELMIRA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,25
01,ANTIOQUIA,046,BELMIRA,998,Votos en Blanco,Sin partido / Voto especial,19
01,ANTIOQUIA,046,BELMIRA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,16
01,ANTIOQUIA,046,BELMIRA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,6
01,ANTIOQUIA,046,BELMIRA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",4
01,ANTIOQUIA,046,BELMIRA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,3
01,ANTIOQUIA,046,BELMIRA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,046,BELMIRA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,0
01,ANTIOQUIA,046,BELMIRA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,049,BELLO,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,116555
01,ANTIOQUIA,049,BELLO,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,63234
01,ANTIOQUIA,049,BELLO,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,18576
01,ANTIOQUIA,049,BELLO,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,18301
01,ANTIOQUIA,049,BELLO,996,No Marcados,Sin partido / Voto especial,4627
01,ANTIOQUIA,049,BELLO,997,Votos Nulos,Sin partido / Voto especial,2318
01,ANTIOQUIA,049,BELLO,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,2141
01,ANTIOQUIA,049,BELLO,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,1087
01,ANTIOQUIA,049,BELLO,998,Votos en Blanco,Sin partido / Voto especial,523
01,ANTIOQUIA,049,BELLO,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,278
01,ANTIOQUIA,049,BELLO,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,258
01,ANTIOQUIA,049,BELLO,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",145
01,ANTIOQUIA,049,BELLO,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,86
01,ANTIOQUIA,049,BELLO,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,36
01,ANTIOQUIA,049,BELLO,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,049,BELLO,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,052,BETANIA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,2364
01,ANTIOQUIA,052,BETANIA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,494
01,ANTIOQUIA,052,BETANIA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,476
01,ANTIOQUIA,052,BETANIA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,117
01,ANTIOQUIA,052,BETANIA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,70
01,ANTIOQUIA,052,BETANIA,996,No Marcados,Sin partido / Voto especial,58
01,ANTIOQUIA,052,BETANIA,997,Votos Nulos,Sin partido / Voto especial,28
01,ANTIOQUIA,052,BETANIA,998,Votos en Blanco,Sin partido / Voto especial,22
01,ANTIOQUIA,052,BETANIA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,10
01,ANTIOQUIA,052,BETANIA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,10
01,ANTIOQUIA,052,BETANIA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,7
01,ANTIOQUIA,052,BETANIA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,5
01,ANTIOQUIA,052,BETANIA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",3
01,ANTIOQUIA,052,BETANIA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,2
01,ANTIOQUIA,052,BETANIA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,052,BETANIA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,055,BETULIA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,3581
01,ANTIOQUIA,055,BETULIA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,960
01,ANTIOQUIA,055,BETULIA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,605
01,ANTIOQUIA,055,BETULIA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,147
01,ANTIOQUIA,055,BETULIA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,132
01,ANTIOQUIA,055,BETULIA,996,No Marcados,Sin partido / Voto especial,90
01,ANTIOQUIA,055,BETULIA,997,Votos Nulos,Sin partido / Voto especial,60
01,ANTIOQUIA,055,BETULIA,998,Votos en Blanco,Sin partido / Voto especial,59
01,ANTIOQUIA,055,BETULIA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,17
01,ANTIOQUIA,055,BETULIA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,16
01,ANTIOQUIA,055,BETULIA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,12
01,ANTIOQUIA,055,BETULIA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",12
01,ANTIOQUIA,055,BETULIA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,10
01,ANTIOQUIA,055,BETULIA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,2
01,ANTIOQUIA,055,BETULIA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,055,BETULIA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,058,BOLIVAR,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,7523
01,ANTIOQUIA,058,BOLIVAR,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,1791
01,ANTIOQUIA,058,BOLIVAR,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1642
01,ANTIOQUIA,058,BOLIVAR,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,333
01,ANTIOQUIA,058,BOLIVAR,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,179
01,ANTIOQUIA,058,BOLIVAR,996,No Marcados,Sin partido / Voto especial,179
01,ANTIOQUIA,058,BOLIVAR,997,Votos Nulos,Sin partido / Voto especial,111
01,ANTIOQUIA,058,BOLIVAR,998,Votos en Blanco,Sin partido / Voto especial,63
01,ANTIOQUIA,058,BOLIVAR,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,31
01,ANTIOQUIA,058,BOLIVAR,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,18
01,ANTIOQUIA,058,BOLIVAR,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",16
01,ANTIOQUIA,058,BOLIVAR,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,13
01,ANTIOQUIA,058,BOLIVAR,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,7
01,ANTIOQUIA,058,BOLIVAR,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,2
01,ANTIOQUIA,058,BOLIVAR,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,058,BOLIVAR,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,061,BURITICA,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1749
01,ANTIOQUIA,061,BURITICA,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,1075
01,ANTIOQUIA,061,BURITICA,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,384
01,ANTIOQUIA,061,BURITICA,996,No Marcados,Sin partido / Voto especial,107
01,ANTIOQUIA,061,BURITICA,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,101
01,ANTIOQUIA,061,BURITICA,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,53
01,ANTIOQUIA,061,BURITICA,997,Votos Nulos,Sin partido / Voto especial,36
01,ANTIOQUIA,061,BURITICA,998,Votos en Blanco,Sin partido / Voto especial,24
01,ANTIOQUIA,061,BURITICA,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,13
01,ANTIOQUIA,061,BURITICA,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,7
01,ANTIOQUIA,061,BURITICA,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,4
01,ANTIOQUIA,061,BURITICA,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",3
01,ANTIOQUIA,061,BURITICA,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,2
01,ANTIOQUIA,061,BURITICA,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,061,BURITICA,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,0
01,ANTIOQUIA,061,BURITICA,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,062,BRICEÑO,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1022
01,ANTIOQUIA,062,BRICEÑO,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,437
01,ANTIOQUIA,062,BRICEÑO,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,131
01,ANTIOQUIA,062,BRICEÑO,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,62
01,ANTIOQUIA,062,BRICEÑO,996,No Marcados,Sin partido / Voto especial,58
01,ANTIOQUIA,062,BRICEÑO,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,52
01,ANTIOQUIA,062,BRICEÑO,997,Votos Nulos,Sin partido / Voto especial,50
01,ANTIOQUIA,062,BRICEÑO,998,Votos en Blanco,Sin partido / Voto especial,25
01,ANTIOQUIA,062,BRICEÑO,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,16
01,ANTIOQUIA,062,BRICEÑO,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",11
01,ANTIOQUIA,062,BRICEÑO,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,10
01,ANTIOQUIA,062,BRICEÑO,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,6
01,ANTIOQUIA,062,BRICEÑO,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,4
01,ANTIOQUIA,062,BRICEÑO,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,4
01,ANTIOQUIA,062,BRICEÑO,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,062,BRICEÑO,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,064,CACERES,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,3634
01,ANTIOQUIA,064,CACERES,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,2100
01,ANTIOQUIA,064,CACERES,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,197
01,ANTIOQUIA,064,CACERES,996,No Marcados,Sin partido / Voto especial,152
01,ANTIOQUIA,064,CACERES,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,95
01,ANTIOQUIA,064,CACERES,997,Votos Nulos,Sin partido / Voto especial,91
01,ANTIOQUIA,064,CACERES,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,68
01,ANTIOQUIA,064,CACERES,998,Votos en Blanco,Sin partido / Voto especial,52
01,ANTIOQUIA,064,CACERES,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,42
01,ANTIOQUIA,064,CACERES,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,21
01,ANTIOQUIA,064,CACERES,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,15
01,ANTIOQUIA,064,CACERES,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,14
01,ANTIOQUIA,064,CACERES,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",12
01,ANTIOQUIA,064,CACERES,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,064,CACERES,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,0
01,ANTIOQUIA,064,CACERES,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,067,CAICEDO,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1363
01,ANTIOQUIA,067,CAICEDO,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,832
01,ANTIOQUIA,067,CAICEDO,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,493
01,ANTIOQUIA,067,CAICEDO,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,133
01,ANTIOQUIA,067,CAICEDO,996,No Marcados,Sin partido / Voto especial,71
01,ANTIOQUIA,067,CAICEDO,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,59
01,ANTIOQUIA,067,CAICEDO,997,Votos Nulos,Sin partido / Voto especial,58
01,ANTIOQUIA,067,CAICEDO,998,Votos en Blanco,Sin partido / Voto especial,36
01,ANTIOQUIA,067,CAICEDO,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,21
01,ANTIOQUIA,067,CAICEDO,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",15
01,ANTIOQUIA,067,CAICEDO,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,6
01,ANTIOQUIA,067,CAICEDO,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,5
01,ANTIOQUIA,067,CAICEDO,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,4
01,ANTIOQUIA,067,CAICEDO,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,067,CAICEDO,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,0
01,ANTIOQUIA,067,CAICEDO,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,070,CALDAS,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,22306
01,ANTIOQUIA,070,CALDAS,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,13434
01,ANTIOQUIA,070,CALDAS,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,4337
01,ANTIOQUIA,070,CALDAS,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,4322
01,ANTIOQUIA,070,CALDAS,996,No Marcados,Sin partido / Voto especial,1118
01,ANTIOQUIA,070,CALDAS,997,Votos Nulos,Sin partido / Voto especial,813
01,ANTIOQUIA,070,CALDAS,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,512
01,ANTIOQUIA,070,CALDAS,002,CLAUDIA LÓPEZ,CON CLAUDIA IMPARABLES,228
01,ANTIOQUIA,070,CALDAS,998,Votos en Blanco,Sin partido / Voto especial,162
01,ANTIOQUIA,070,CALDAS,005,ÓSCAR MAURICIO LIZCANO ARANGO,COALICIÓN F.A.M.I.L.I.A,69
01,ANTIOQUIA,070,CALDAS,006,MIGUEL URIBE LONDOÑO,PARTIDO DEMÓCRATA COLOMBIANO,55
01,ANTIOQUIA,070,CALDAS,007,SONDRA MACOLLINS GARVIN PINTO,"SONDRA MACOLLINS, LA ABOGADA DE HIERRO",34
01,ANTIOQUIA,070,CALDAS,008,ROY LEONARDO BARRERAS MONTEALEGRE,PARTIDO POLÍTICO LA FUERZA,34
01,ANTIOQUIA,070,CALDAS,010,GUSTAVO MATAMOROS CAMACHO,PARTIDO ECOLOGISTA COLOMBIANO,8
01,ANTIOQUIA,070,CALDAS,009,CARLOS EDUARDO CAICEDO OMAR,CAICEDO,0
01,ANTIOQUIA,070,CALDAS,013,LUIS GILBERTO MURILLO URRUTIA,LA OPORTUNIDAD ES COLOMBIA,0
01,ANTIOQUIA,073,CAMPAMENTO,004,ABELARDO DE LA ESPRIELLA,DEFENSORES DE LA PATRIA,1131
01,ANTIOQUIA,073,CAMPAMENTO,001,IVÁN CEPEDA CASTRO,MOVIMIENTO POLÍTICO PACTO HISTÓRICO,426
01,ANTIOQUIA,073,CAMPAMENTO,011,PALOMA VALENCIA LASERNA,PARTIDO CENTRO DEMOCRÁTICO,220
01,ANTIOQUIA,073,CAMPAMENTO,012,SERGIO FAJARDO VALDERRAMA,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,91
01,ANTIOQUIA,073,CAMPAMENTO,996,No Marcados,Sin partido / Voto especial,64
01,ANTIOQUIA,073,CAMPAMENTO,003,RAÚL SANTIAGO BOTERO JARAMILLO,ROMPER EL SISTEMA,45
01,ANTIOQUIA,073,CAMPAMENTO,997,Votos Nulos,Sin partido / Voto especial,29
